"","SamplerNo","Location.x","SamplerType","ExtractionGroup","qPCR_Plate","JDay","Date","SampleID","SsCtMean","SsCtSD","SsMean","logSsMean","Censored","SsSD","SsScaled","SsClean","logSsClean","VolumeSampled","sporesPCM","logSPCM","TtCt","TtSD","Water.","logSsMean_t1","Location.y","Year","MeanWetness","DiffMeanWet","MeanWet_1d","MaxWetness","DiffMaxWet","MaxWet_1d","MinWetness","DiffMinWet","MinWet_1d","MeanTemp","DiffMeanT","MeanT_1d","MaxTemp","DiffMaxT","MaxT_1d","MinTemp","DiffMinT","MinT_1d","MeanRH","DiffMeanRH","MeanRH_1d","MaxRH","DiffMaxRH","MaxRH_1d","MinRH","DiffMinRH","MinRH_1d","DiffRH_0d","DiffRH_1d","DiffRH_2d","MaxDiffRH_2h","MaxDiffRH_3h","MeanVPD","DiffMeanVPD","MeanVPD_1d","MaxVPD","DiffMaxVPD","MaxVPD_1d","MinVPD","DiffMinVPD","TotalPrecip","Precip_1d","RainYN","MaxRain","MinRain","MeanWC","DiffMeanWC","MeanWC_1d","MaxWC","DiffMaxWC","MaxWC_1d","MinWC","DiffMinWC","MinWC_1d","MeanDP","DiffMeanDP","MeanDP_1d","MaxDP","DiffMaxDP","MaxDP_1d","MinDP","DiffMinDP","MinDP_1d","MeanSoilTemp","DiffMeanSoilT","MeanSoilT_1d","MaxSoilTemp","DiffMaxSoilT","MaxSoilT_1d","MinSoilTemp","DiffMinSoilT","MinSoilT_1d"
"130","08","1904","Burkard",NA,"Plate 13",201,2019-07-20,"T08-201",528,0,0,0,TRUE,0,NA,0,0,24,0,0,21.22,0.02,"No",0.764176132,"1904",2019,10.89583,9.69583,1.2,14.6,0.2,14.4,0,0,0,13.06667,-0.74167,13.80833,19.1,-2.7,21.8,9.8,4.6,5.2,91.175,31.3875,59.7875,99.1,14.3,84.8,77.8,42.4,35.4,21.3,49.4,47.3,10.3,17.9,1.00657,-4.4581,5.46467,3.18391,-8.03629,11.2202,0.09112,-0.99393,45.7,0.4,1,13.4,0,0.26879,0.08563,0.18317,0.414,0.183,0.231,0.142,0,0.142,11.59167,6.24167,5.35,15.4,5.8,9.6,8.1,6.9,1.2,13.825,0.47083,13.35417,17.3,-0.7,18,11.8,3.3,8.5
"131","08","1904","Burkard",NA,"Plate 13",202,2019-07-21,"T08-202",502,1.16,5.24,0.79518459,TRUE,2.85,NA,0,0,24,0,0,21.16,0.15,"No",0,"1904",2019,4.98333,-5.9125,10.89583,13.9,-0.7,14.6,0,0,0,16.37917,3.3125,13.06667,25,5.9,19.1,7.8,-2,9.8,78.02083,-13.15417,91.175,99.6,0.5,99.1,49.3,-28.5,77.8,50.3,21.3,49.4,12.4,20.1,4.04108,3.0345,1.00657,10.91043,7.72652,3.18391,0.03195,-0.05918,0.2,45.7,1,0.2,0,0.24988,-0.01892,0.26879,0.313,-0.101,0.414,0.214,0.072,0.142,11.975,0.38333,11.59167,16.6,1.2,15.4,7.4,-0.7,8.1,15.26667,1.44167,13.825,21.9,4.6,17.3,10.3,-1.5,11.8
"132","08","1904","Burkard",NA,"Plate 13",203,2019-07-22,"T08-203",470,0.2,11.04,1.080626487,TRUE,1.42,NA,0,0,24,0,0,21.24,0.01,"No",0.79518459,"1904",2019,0,-4.98333,4.98333,0,-13.9,13.9,0,0,0,19.80417,3.425,16.37917,30.9,5.9,25,8.3,0.5,7.8,74.75417,-3.26667,78.02083,93.2,-6.4,99.6,54.1,4.8,49.3,39.1,50.3,21.3,9.8,18.2,5.32122,1.28014,4.04108,14.74465,3.83422,10.91043,0.68849,0.65655,0,0.2,0,0,0,0.19429,-0.05558,0.24988,0.214,-0.099,0.313,0.174,-0.04,0.214,14.90417,2.92917,11.975,21.5,4.9,16.6,6.4,-1,7.4,17.81667,2.55,15.26667,24.6,2.7,21.9,11.9,1.6,10.3
"133","08","1904","Burkard",NA,"Plate 13",204,2019-07-23,"T08-204",507,0.34,3.79,0.680335513,TRUE,0.79,NA,0,0,24,0,0,24.99,0.02,"No",1.080626487,"1904",2019,0.20417,0.20417,0,4.9,4.9,0,0,0,0,23.39167,3.5875,19.80417,34.6,3.7,30.9,12.5,4.2,8.3,74.03333,-0.72083,74.75417,96.2,3,93.2,43.9,-10.2,54.1,52.3,39.1,50.3,19,28.1,7.26198,1.94076,5.32122,18.3723,3.62765,14.74465,0.40698,-0.28152,0,0,0,0,0,0.1565,-0.03779,0.19429,0.174,-0.04,0.214,0.129,-0.045,0.174,17.9125,3.00833,14.90417,24.9,3.4,21.5,11.4,5,6.4,20.34583,2.52917,17.81667,27,2.4,24.6,15.6,3.7,11.9
"134","08","1904","Burkard",NA,"Plate 13",205,2019-07-24,"T08-205",441,0.41,18.25,1.284430734,TRUE,4.31,NA,0,0,24,0,0,33.82,0.53,"No",0.680335513,"1904",2019,1.12917,0.925,0.20417,9.6,4.7,4.9,0,0,0,21.725,-1.66667,23.39167,26,-8.6,34.6,16.7,4.2,12.5,55.40417,-18.62917,74.03333,85.4,-10.8,96.2,30.9,-13,43.9,54.5,52.3,39.1,16.7,27.9,8.55767,1.29568,7.26198,15.17583,-3.19647,18.3723,2.13629,1.72931,33.6,0,1,13.7,0,0.10517,-0.05133,0.1565,0.129,-0.045,0.174,0.076,-0.053,0.129,11.53333,-6.37917,17.9125,16.1,-8.8,24.9,5.8,-5.6,11.4,19.22917,-1.11667,20.34583,20.8,-6.2,27,16.6,1,15.6
"135","08","1904","Burkard",NA,"Plate 13",206,2019-07-25,"T08-206",171,0.24,322.09,2.509323516,FALSE,50.05,NA,322.09,2.51,24,13.42,1.16,25.27,0.02,"No",1.284430734,"1904",2019,1.15417,0.025,1.12917,14.8,5.2,9.6,0,0,0,20.075,-1.65,21.725,28.2,2.2,26,12.3,-4.4,16.7,47.9625,-7.44167,55.40417,71.3,-14.1,85.4,36.4,5.5,30.9,34.9,54.5,52.3,16.8,26.8,9.48785,0.93018,8.55767,17.01796,1.84213,15.17583,3.72985,1.59356,12.4,33.6,1,8.6,0,0.07808,-0.02708,0.10517,0.227,0.098,0.129,0.063,-0.013,0.076,8.33333,-3.2,11.53333,13.1,-3,16.1,3.8,-2,5.8,18.3125,-0.91667,19.22917,24.1,3.3,20.8,13.7,-2.9,16.6
"136","08","1904","Burkard",NA,"Plate 13",207,2019-07-26,"T08-207",385,0.33,40.38,1.616790486,TRUE,8.03,NA,0,0,24,0,0,21.74,0.1,"No",2.509323516,"1904",2019,3.9625,2.80833,1.15417,12.8,-2,14.8,0,0,0,20.1,0.025,20.075,30.4,2.2,28.2,9.2,-3.1,12.3,64.5375,16.575,47.9625,90.9,19.6,71.3,36.7,0.3,36.4,54.2,34.9,54.5,18.4,30.8,7.99533,-1.49252,9.48785,19.22346,2.2055,17.01796,0.75457,-2.97528,0.2,12.4,1,0.2,0,0.17613,0.09804,0.07808,0.223,-0.004,0.227,0.122,0.059,0.063,12.33333,4,8.33333,16.7,3.6,13.1,7.3,3.5,3.8,17.7875,-0.525,18.3125,22.8,-1.3,24.1,13.1,-0.6,13.7
"137","08","1904","Burkard",NA,"Plate 13",208,2019-07-27,"T08-208",530,0,0,0,TRUE,0,NA,0,0,24,0,0,22.16,0.14,"No",1.616790486,"1904",2019,0.475,-3.4875,3.9625,2.1,-10.7,12.8,0,0,0,20.72083,0.62083,20.1,31.2,0.8,30.4,11.8,2.6,9.2,57.2125,-7.325,64.5375,83.4,-7.5,90.9,28.1,-8.6,36.7,55.3,54.2,34.9,19.9,25.3,9.63077,1.63544,7.99533,23.10775,3.88429,19.22346,1.74487,0.9903,1.9,0.2,1,1,0,0.095,-0.08113,0.17613,0.122,-0.101,0.223,0.072,-0.05,0.122,10.725,-1.60833,12.33333,13.4,-3.3,16.7,7.4,0.1,7.3,18.12917,0.34167,17.7875,23.4,0.6,22.8,13.6,0.5,13.1
"138","08","1904","Burkard",NA,"Plate 13",209,2019-07-28,"T08-209",361,0.2,52.31,1.726808683,TRUE,6.31,NA,0,0,24,0,0,21.72,0.05,"No",0,"1904",2019,6.1,5.625,0.475,14.8,12.7,2.1,0,0,0,16.9625,-3.75833,20.72083,24.9,-6.3,31.2,8.7,-3.1,11.8,72.29583,15.08333,57.2125,93.4,10,83.4,52.2,24.1,28.1,41.2,55.3,54.2,15.2,26.3,4.64544,-4.98533,9.63077,10.42648,-12.68127,23.10775,0.59352,-1.15134,22.3,1.9,1,11.6,0,0.22983,0.13483,0.095,0.366,0.244,0.122,0.072,0,0.072,11.50417,0.77917,10.725,14.9,1.5,13.4,7.6,0.2,7.4,16.31667,-1.8125,18.12917,19.7,-3.7,23.4,12.7,-0.9,13.6
"139","08","1904","Burkard",NA,"Plate 17",210,2019-07-29,"T08-210",281,0.2,98.2,1.996511672,FALSE,12.56,NA,98.2,2,24,4.09,0.71,25.88,0.1,"No",1.726808683,"1904",2019,0.01667,-6.08333,6.1,0.1,-14.7,14.8,0,0,0,18.87083,1.90833,16.9625,28.7,3.8,24.9,7.6,-1.1,8.7,68.89167,-3.40417,72.29583,93.6,0.2,93.4,46.7,-5.5,52.2,46.9,41.2,55.3,12.9,20.6,6.62079,1.97535,4.64544,14.50514,4.07866,10.42648,0.57554,-0.01799,0,22.3,0,0,0,0.18858,-0.04125,0.22983,0.218,-0.148,0.366,0.149,0.077,0.072,12.32917,0.825,11.50417,17.2,2.3,14.9,6.4,-1.2,7.6,17.3875,1.07083,16.31667,22.9,3.2,19.7,12.7,0,12.7
"140","08","1904","Burkard",NA,"Plate 17",211,2019-07-30,"T08-211",238,0.11,151.23,2.182500247,FALSE,11.43,NA,151.23,2.18,24,6.3,0.86,27.18,0.07,"No",1.996511672,"1904",2019,0,-0.01667,0.01667,0,-0.1,0.1,0,0,0,19.5625,0.69167,18.87083,30.4,1.7,28.7,9,1.4,7.6,66.09583,-2.79583,68.89167,94,0.4,93.6,32.2,-14.5,46.7,61.8,46.9,41.2,15.7,23.3,7.6095,0.98872,6.62079,20.28637,5.78123,14.50514,0.57522,-0.00031,0,0,0,0,0,0.12304,-0.06554,0.18858,0.146,-0.072,0.218,0.086,-0.063,0.149,11.96667,-0.3625,12.32917,17.7,0.5,17.2,7.5,1.1,6.4,17.5125,0.125,17.3875,22.2,-0.7,22.9,12.9,0.2,12.7
"141","08","1904","Burkard",NA,"Plate 17",212,2019-07-31,"T08-212",74,0.07,824.07,2.916490796,FALSE,38.87,NA,824.07,2.92,24,34.34,1.55,25.84,0.06,"No",2.182500247,"1904",2019,0,0,0,0,0,0,0,0,0,20.31667,0.75417,19.5625,31,0.6,30.4,11.5,2.5,9,73.01667,6.92083,66.09583,92.6,-1.4,94,40.7,8.5,32.2,51.9,61.8,46.9,13.7,22.3,5.9605,-1.64901,7.6095,19.16844,-1.11792,20.28637,0.72746,0.15224,0,0,0,0,0,0.0785,-0.04454,0.12304,0.086,-0.06,0.146,0.069,-0.017,0.086,14.7875,2.82083,11.96667,20.7,3,17.7,10.3,2.8,7.5,18.79167,1.27917,17.5125,24.6,2.4,22.2,14.2,1.3,12.9
"142","08","1904","Burkard",NA,"Plate 17",213,2019-08-01,"T08-213",190,0.2,241.43,2.384586361,FALSE,32.35,NA,241.43,2.38,24,10.06,1.04,22.81,0.03,"No",2.916490796,"1904",2019,0,0,0,0,0,0,0,0,0,21.10417,0.7875,20.31667,32.7,1.7,31,11,-0.5,11.5,69.4625,-3.55417,73.01667,85.3,-7.3,92.6,46.5,5.8,40.7,38.8,51.9,61.8,16.8,18.4,7.20016,1.23967,5.9605,19.22929,0.06085,19.16844,1.36384,0.63637,0,0,0,0,0,0.06471,-0.01379,0.0785,0.069,-0.017,0.086,0.06,-0.009,0.069,14.87083,0.08333,14.7875,21.9,1.2,20.7,8.6,-1.7,10.3,19.54167,0.75,18.79167,26.1,1.5,24.6,14.3,0.1,14.2
"143","08","1904","Burkard",NA,"Plate 17",214,2019-08-02,"T08-214",262,0.03,119.93,2.082534053,FALSE,2.01,NA,119.93,2.08,24,5,0.78,22.54,0.05,"No",2.384586361,"1904",2019,0,0,0,0,0,0,0,0,0,23.25833,2.15417,21.10417,36,3.3,32.7,12.3,1.3,11,55.58333,-13.87917,69.4625,83.9,-1.4,85.3,31.1,-15.4,46.5,52.8,38.8,51.9,14.5,26.8,11.99497,4.7948,7.20016,30.16299,10.9337,19.22929,1.80129,0.43746,0,0,0,0,0,0.05321,-0.0115,0.06471,0.058,-0.011,0.069,0.046,-0.014,0.06,12.7,-2.17083,14.87083,17.4,-4.5,21.9,8.2,-0.4,8.6,20.5875,1.04583,19.54167,28.3,2.2,26.1,14.7,0.4,14.3
"144","08","1904","Burkard",NA,"Plate 17",215,2019-08-03,"T08-215",292,0.05,88.04,1.949585151,FALSE,2.76,NA,88.04,1.95,24,3.67,0.67,22.6,0.07,"No",2.082534053,"1904",2019,3.29583,3.29583,0,14.9,14.9,0,0,0,0,21.0375,-2.22083,23.25833,27.9,-8.1,36,13.2,0.9,12.3,58.09167,2.50833,55.58333,80.5,-3.4,83.9,28.4,-2.7,31.1,52.1,52.8,38.8,18.3,31.9,8.32854,-3.66643,11.99497,18.95446,-11.20854,30.16299,2.07544,0.27414,31.7,0,1,11.6,0,0.20054,0.14733,0.05321,0.331,0.273,0.058,0.045,-0.001,0.046,11.64167,-1.05833,12.7,19,1.6,17.4,7.4,-0.8,8.2,18.54583,-2.04167,20.5875,21.5,-6.8,28.3,15.6,0.9,14.7
"145","08","1904","Burkard",NA,"Plate 17",216,2019-08-04,"T08-216",495,0.59,4.24,0.719331287,TRUE,1.75,NA,0,0,24,0,0,22.49,0.06,"No",1.949585151,"1904",2019,0,-3.29583,3.29583,0,-14.9,14.9,0,0,0,18.66667,-2.37083,21.0375,28.8,0.9,27.9,11.1,-2.1,13.2,67.725,9.63333,58.09167,89.1,8.6,80.5,44.4,16,28.4,44.7,52.1,52.8,14.5,22.3,6.12892,-2.19962,8.32854,15.6667,-3.28776,18.95446,1.01761,-1.05783,0,31.7,0,0,0,0.19942,-0.00112,0.20054,0.231,-0.1,0.331,0.166,0.121,0.045,12.02083,0.37917,11.64167,15.5,-3.5,19,9.2,1.8,7.4,17.97917,-0.56667,18.54583,23,1.5,21.5,14.2,-1.4,15.6
"146","08","1904","Burkard",NA,"Plate 17",217,2019-08-05,"T08-217",326,0.15,64.56,1.816638945,FALSE,6.56,NA,64.56,1.82,24,2.69,0.57,22.46,0.05,"No",0.719331287,"1904",2019,0,0,0,0,0,0,0,0,0,19.67917,1.0125,18.66667,30.1,1.3,28.8,9,-2.1,11.1,63.70833,-4.01667,67.725,89.9,0.8,89.1,34.6,-9.8,44.4,55.3,44.7,52.1,13.4,22.7,8.05015,1.92123,6.12892,19.55772,3.89102,15.6667,0.84273,-0.17488,0,0,0,0,0,0.13463,-0.06479,0.19942,0.166,-0.065,0.231,0.089,-0.077,0.166,11.67083,-0.35,12.02083,16.8,1.3,15.5,7,-2.2,9.2,17.60833,-0.37083,17.97917,23.2,0.2,23,12.8,-1.4,14.2
"147","08","1904","Burkard",NA,"Plate 22",218,2019-08-06,"T08-218",251,0.36,116.18,2.068853494,FALSE,28.34,NA,116.18,2.07,24,4.84,0.77,27.18,0.07,"No",1.816638945,"1904",2019,2.19583,2.19583,0,14.3,14.3,0,0,0,0,18.65417,-1.025,19.67917,26.3,-3.8,30.1,12.3,3.3,9,74.8375,11.12917,63.70833,91.4,1.5,89.9,56.8,22.2,34.6,34.6,55.3,44.7,16.5,29.6,4.43677,-3.61338,8.05015,9.54288,-10.01484,19.55772,0.96821,0.12547,3.5,0,1,3.3,0,0.07675,-0.05788,0.13463,0.089,-0.077,0.166,0.066,-0.023,0.089,13.89167,2.22083,11.67083,18.7,1.9,16.8,9,2,7,18.025,0.41667,17.60833,23.6,0.4,23.2,14.5,1.7,12.8
"148","08","1904","Burkard",NA,"Plate 22",219,2019-08-07,"T08-219",293,0.05,75.06,1.881156321,FALSE,2.57,NA,75.06,1.88,24,3.13,0.62,25.66,0.05,"No",2.068853494,"1904",2019,6.40833,4.2125,2.19583,14.5,0.2,14.3,0,0,0,18.52917,-0.125,18.65417,26.2,-0.1,26.3,12,-0.3,12.3,81.16667,6.32917,74.8375,98.1,6.7,91.4,60.5,3.7,56.8,37.6,34.6,55.3,16.8,21.8,3.64143,-0.79534,4.43677,9.20365,-0.33923,9.54288,0.18763,-0.78058,4.4,3.5,1,3.5,0,0.13967,0.06292,0.07675,0.159,0.07,0.089,0.092,0.026,0.066,14.9375,1.04583,13.89167,19.3,0.6,18.7,11.4,2.4,9,18.22083,0.19583,18.025,23.9,0.3,23.6,15.1,0.6,14.5
"149","08","1904","Burkard",NA,"Plate 22",220,2019-08-08,"T08-220",66,0.07,780.7,2.893040112,FALSE,34.13,NA,780.7,2.89,24,32.53,1.53,25.67,0.06,"No",1.881156321,"1904",2019,0,-6.40833,6.40833,0,-14.5,14.5,0,0,0,21.1375,2.60833,18.52917,31.5,5.3,26.2,13,1,12,72.12083,-9.04583,81.16667,92.8,-5.3,98.1,49.8,-10.7,60.5,43,37.6,34.6,10.9,16.9,6.37509,2.73366,3.64143,16.74126,7.5376,9.20365,0.76155,0.57392,0,4.4,0,0,0,0.09371,-0.04596,0.13967,0.116,-0.043,0.159,0.071,-0.021,0.092,15.45833,0.52083,14.9375,20,0.7,19.3,11.2,-0.2,11.4,19.525,1.30417,18.22083,25.4,1.5,23.9,15.4,0.3,15.1
"150","08","1904","Burkard",NA,"Plate 22",221,2019-08-09,"T08-221",235,0.15,133.21,2.127784876,FALSE,13.35,NA,133.21,2.13,24,5.55,0.82,22.69,0.03,"No",2.893040112,"1904",2019,0.2625,0.2625,0,6.3,6.3,0,0,0,0,17.3,-3.8375,21.1375,23.6,-7.9,31.5,12.6,-0.4,13,75.22083,3.1,72.12083,90.9,-1.9,92.8,60.2,10.4,49.8,30.7,43,37.6,9.8,17.2,3.73814,-2.63694,6.37509,8.10668,-8.63457,16.74126,0.9746,0.21305,0.2,0,1,0.2,0,0.06008,-0.03363,0.09371,0.071,-0.045,0.116,0.05,-0.021,0.071,12.72083,-2.7375,15.45833,16.6,-3.4,20,10.5,-0.7,11.2,17.3875,-2.1375,19.525,20.6,-4.8,25.4,14.9,-0.5,15.4
"151","08","1904","Burkard",NA,"Plate 22",222,2019-08-10,"T08-222",277,0.11,88.03,1.949536373,FALSE,6.25,NA,88.03,1.95,24,3.67,0.67,22.42,0.03,"No",2.127784876,"1904",2019,6.975,6.7125,0.2625,14.1,7.8,6.3,0,0,0,13.92083,-3.37917,17.3,16.7,-6.9,23.6,11.8,-0.8,12.6,83.85417,8.63333,75.22083,95.7,4.8,90.9,69.7,9.5,60.2,26,30.7,43,7.6,11.3,1.90817,-1.82998,3.73814,3.93778,-4.1689,8.10668,0.42464,-0.54996,3.2,0.2,1,1.5,0,0.05113,-0.00896,0.06008,0.052,-0.019,0.071,0.05,0,0.05,11.11667,-1.60417,12.72083,12.4,-4.2,16.6,10.1,-0.4,10.5,15.70417,-1.68333,17.3875,17.4,-3.2,20.6,14.6,-0.3,14.9
"152","08","1904","Burkard",NA,"Plate 22",223,2019-08-11,"T08-223",321,0.17,58.04,1.771146349,TRUE,6.28,NA,0,0,24,0,0,22.52,0.09,"No",1.949536373,"1904",2019,1.5375,-5.4375,6.975,14,-0.1,14.1,0,0,0,16.425,2.50417,13.92083,21.6,4.9,16.7,11.7,-0.1,11.8,83.475,-0.37917,83.85417,92,-3.7,95.7,71.2,1.5,69.7,20.8,26,30.7,10.8,18.8,2.35714,0.44897,1.90817,5.01871,1.08092,3.93778,0.82017,0.39553,2,3.2,1,2,0,0.05025,-0.00087,0.05113,0.051,-0.001,0.052,0.049,-0.001,0.05,13.54167,2.425,11.11667,17,4.6,12.4,9.3,-0.8,10.1,16.33333,0.62917,15.70417,19.1,1.7,17.4,14.6,0,14.6
"153","08","1904","Burkard",NA,"Plate 22",224,2019-08-12,"T08-224",496,0.04,3.43,0.646403726,TRUE,0.09,NA,0,0,24,0,0,22.5,0.08,"No",1.771146349,"1904",2019,6.5875,5.05,1.5375,14,0,14,0,0,0,15.01667,-1.40833,16.425,19,-2.6,21.6,12.5,0.8,11.7,90.96667,7.49167,83.475,99.6,7.6,92,73.7,2.5,71.2,25.9,20.8,26,7.8,11.6,1.19194,-1.1652,2.35714,3.99508,-1.02363,5.01871,0.04475,-0.77542,2.2,2,1,1.2,0,0.06813,0.01788,0.05025,0.073,0.022,0.051,0.056,0.007,0.049,13.475,-0.06667,13.54167,15.1,-1.9,17,11.7,2.4,9.3,15.74583,-0.5875,16.33333,17.9,-1.2,19.1,14.6,0,14.6
"154","08","1904","Burkard",NA,"Plate 22",225,2019-08-13,"T08-225",343,0.16,45.69,1.669223874,TRUE,4.96,NA,0,0,24,0,0,22.4,0,"No",0.646403726,"1904",2019,0.10833,-6.47917,6.5875,0.4,-13.6,14,0,0,0,16.47083,1.45417,15.01667,24,5,19,12,-0.5,12.5,82.8125,-8.15417,90.96667,98.6,-1,99.6,58.8,-14.9,73.7,39.8,25.9,20.8,10.1,17.2,2.83285,1.64091,1.19194,8.60398,4.60889,3.99508,0.14353,0.09878,0,2.2,0,0,0,0.06654,-0.00158,0.06813,0.069,-0.004,0.073,0.061,0.005,0.056,13.2625,-0.2125,13.475,15.6,0.5,15.1,10.2,-1.5,11.7,16.83333,1.0875,15.74583,21.3,3.4,17.9,14.1,-0.5,14.6
"155","08","1904","Burkard",NA,"Plate 22",226,2019-08-14,"T08-226",440,0.63,12.76,1.138618434,TRUE,4.76,NA,0,0,24,0,0,22.69,0.04,"No",1.669223874,"1904",2019,5.40417,5.29583,0.10833,14.2,13.8,0.4,0,0,0,17.21667,0.74583,16.47083,26.5,2.5,24,9.2,-2.8,12,79.96667,-2.84583,82.8125,98.6,0,98.6,56,-2.8,58.8,42.6,39.8,25.9,12.1,21.2,3.49079,0.65793,2.83285,10.74027,2.1363,8.60398,0.14175,-0.00178,9.8,0,1,3.8,0,0.13321,0.06667,0.06654,0.162,0.093,0.069,0.061,0,0.061,13.42083,0.15833,13.2625,18.1,2.5,15.6,8.3,-1.9,10.2,16.7625,-0.07083,16.83333,22.2,0.9,21.3,13.2,-0.9,14.1
"156","08","1904","Burkard",NA,"Plate 22",227,2019-08-15,"T08-227",212,0.09,169.1,2.230704314,FALSE,10.2,NA,169.1,2.23,24,7.05,0.91,23.58,0.02,"No",1.138618434,"1904",2019,0.30833,-5.09583,5.40417,1.6,-12.6,14.2,0,0,0,18.38333,1.16667,17.21667,26.9,0.4,26.5,10.5,1.3,9.2,66.58333,-13.38333,79.96667,89.5,-9.1,98.6,38.2,-17.8,56,51.3,42.6,39.8,16.7,26.1,6.40775,2.91696,3.49079,14.79229,4.05201,10.74027,0.95015,0.8084,1.2,9.8,1,1.2,0,0.08742,-0.04579,0.13321,0.109,-0.053,0.162,0.065,0.004,0.061,11.31667,-2.10417,13.42083,16.6,-1.5,18.1,8.3,0,8.3,16.58333,-0.17917,16.7625,22,-0.2,22.2,12,-1.2,13.2
"157","08","1904","Burkard",NA,NA,228,2019-08-16,"No Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.230704314,"1904",2019,3.02083,2.7125,0.30833,14.2,12.6,1.6,0,0,0,13.57917,-4.80417,18.38333,17.7,-9.2,26.9,10.9,0.4,10.5,81.075,14.49167,66.58333,92.4,2.9,89.5,70.1,31.9,38.2,22.3,51.3,42.6,10.5,16.8,2.08152,-4.32622,6.40775,3.4513,-11.34099,14.79229,0.79886,-0.1513,4.9,1.2,1,3.8,0,0.06629,-0.02113,0.08742,0.086,-0.023,0.109,0.057,-0.008,0.065,10.35,-0.96667,11.31667,13.7,-2.9,16.6,7.4,-0.9,8.3,14.42083,-2.1625,16.58333,17,-5,22,12.8,0.8,12
"158","08","1904","Burkard",NA,NA,229,2019-08-17,"No Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1904",2019,4.14583,1.125,3.02083,12.9,-1.3,14.2,0,0,0,13.37083,-0.20833,13.57917,20.3,2.6,17.7,8.5,-2.4,10.9,72.7,-8.375,81.075,94.2,1.8,92.4,45.8,-24.3,70.1,48.4,22.3,51.3,21.4,24.9,3.52139,1.43986,2.08152,8.96836,5.51707,3.4513,0.50556,-0.2933,1.6,4.9,1,0.5,0,0.09963,0.03333,0.06629,0.126,0.04,0.086,0.082,0.025,0.057,8.06667,-2.28333,10.35,10.1,-3.6,13.7,5.5,-1.9,7.4,13.7375,-0.68333,14.42083,17.7,0.7,17,11.1,-1.7,12.8
"159","08","1904","Burkard",NA,NA,230,2019-08-18,"No Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1904",2019,0,-4.14583,4.14583,0,-12.9,12.9,0,0,0,16.9875,3.61667,13.37083,28,7.7,20.3,6.6,-1.9,8.5,64.2125,-8.4875,72.7,92,-2.2,94.2,36.9,-8.9,45.8,55.1,48.4,22.3,15.7,26.4,6.9691,3.44771,3.52139,16.91409,7.94572,8.96836,0.56753,0.06197,0,1.6,0,0,0,0.06933,-0.03029,0.09963,0.082,-0.044,0.126,0.058,-0.024,0.082,9.075,1.00833,8.06667,11.9,1.8,10.1,5.1,-0.4,5.5,15.9625,2.225,13.7375,24.4,6.7,17.7,9.4,-1.7,11.1
"160","08","1904","Burkard",NA,NA,231,2019-08-19,"No Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1904",2019,0,0,0,0,0,0,0,0,0,16.31667,-0.67083,16.9875,25.3,-2.7,28,9.2,2.6,6.6,65.92917,1.71667,64.2125,84.8,-7.2,92,42.3,5.4,36.9,42.5,55.1,48.4,9.4,16.8,5.28808,-1.68102,6.9691,13.06813,-3.84596,16.91409,1.33501,0.76748,0,0,0,0,0,0.05083,-0.0185,0.06933,0.057,-0.025,0.082,0.044,-0.014,0.058,9.44167,0.36667,9.075,12,0.1,11.9,6.6,1.5,5.1,17.04167,1.07917,15.9625,27.3,2.9,24.4,11.9,2.5,9.4
"161","08","1904","Burkard",NA,NA,232,2019-08-20,"No Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1904",2019,0,0,0,0,0,0,0,0,0,17.95417,1.6375,16.31667,30,4.7,25.3,5.8,-3.4,9.2,62.80833,-3.12083,65.92917,93.2,8.4,84.8,36.6,-5.7,42.3,56.6,42.5,55.1,19.4,32.1,7.646,2.35791,5.28808,19.22346,6.15533,13.06813,0.62697,-0.70804,0,0,0,0,0,0.04054,-0.01029,0.05083,0.045,-0.012,0.057,0.034,-0.01,0.044,9.74167,0.3,9.44167,13.7,1.7,12,3.9,-2.7,6.6,18.09583,1.05417,17.04167,28.3,1,27.3,11,-0.9,11.9
"162","08","1904","Burkard",NA,"Plate 22",233,2019-08-21,"T08-233",250,0.08,115.97,2.06807449,FALSE,6.35,NA,115.97,2.07,24,4.83,0.77,25.03,0.06,"No",NA,"1904",2019,0,0,0,0,0,0,0,0,0,23.20417,5.25,17.95417,36.7,6.7,30,12.7,6.9,5.8,47.05,-15.75833,62.80833,64.1,-29.1,93.2,27.3,-9.3,36.6,36.8,56.6,42.5,9.7,14.1,13.12468,5.47868,7.646,33.17078,13.94732,19.22346,3.70354,3.07658,0,0,0,0,0,0.03213,-0.00842,0.04054,0.035,-0.01,0.045,0.028,-0.006,0.034,10.64167,0.9,9.74167,17,3.3,13.7,5.7,1.8,3.9,21.675,3.57917,18.09583,32.9,4.6,28.3,14.7,3.7,11
