FieldID,Date,Year,Province,SamplerNo,SamplerType,ExtractionGroup,qPCR_Plate,JDay,SampleID,SsCtMean,SsCtSD,SsMean,logSsMean,VolumeSampled,TtCt,TtSD,Water?,logSs_t1,MeanWetness,DiffMeanWet,MeanWet_1d,MaxWetness,DiffMaxWet,MaxWet_1d,MinWetness,DiffMinWet,MinWet_1d,MeanTemp,DiffMeanT,MeanT_1d,MaxTemp,DiffMaxT,MaxT_1d,MinTemp,DiffMinT,MinT_1d,MeanRH,DiffMeanRH,MeanRH_1d,MaxRH,DiffMaxRH,MaxRH_1d,MinRH,DiffMinRH,MinRH_1d,DiffRH_0d,DiffRH_1d,DiffRH_2d,MaxDiffRH_2h,MaxDiffRH_3h,MeanVPD,DiffMeanVPD,MeanVPD_1d,MaxVPD,DiffMaxVPD,MaxVPD_1d,MinVPD,DiffMinVPD,MinVPD_1d,TotalPrecip,Precip_1d,RainYN,MaxRain,MinRain,MeanWC,DiffMeanWC,MeanWC_1d,MaxWC,DiffMaxWC,MaxWC_1d,MinWC,DiffMinWC,MinWC_1d,MeanDP,DiffMeanDP,MeanDP_1d,MaxDP,DiffMaxDP,MaxDP_1d,MinDP,DiffMinDP,MinDP_1d,MeanSoilTemp,DiffMeanSoilT,MeanSoilT_1d,MaxSoilTemp,DiffMaxSoilT,MaxSoilT_1d,MinSoilTemp,DiffMinSoilT,MinSoilT_1d
1919,2019-06-28,2019,Alberta,03,Burkard,NA,Plate 03,179,T3-179,32.85,0.49,93.17,1.97391257,24,23.39,0.07,No,1.892873407,0,-3.84167,3.84167,0,-12.7,12.7,0,0,0,19.2,4.32917,14.87083,25.6,2,23.6,12.4,4.9,7.5,37.97083,-28.88333,66.85417,53.3,-31.4,84.7,22.6,-12,34.6,30.7,50.1,61.1,6.3,11.7,10.28749,5.66718,4.62031,16.67612,3.55877,13.11735,4.72834,3.46806,1.26028,0,1.7,0,0,0,0.20421,0.01008,0.19413,0.227,0,0.227,0.187,0.004,0.183,4.03333,-4.10417,8.1375,8.7,-4.3,13,1,-3.8,4.8,22.32083,4.67083,17.65,30.6,0.7,29.9,14.7,3.8,10.9
1919,2019-06-29,2019,Alberta,03,Burkard,NA,Plate 03,180,T3-180,29.44,0.09,812.36,2.910282811,24,23.37,0.09,No,1.97391257,0,0,0,0,0,0,0,0,0,17.81667,-1.38333,19.2,25,-0.6,25.6,8.4,-4,12.4,38.84167,0.87083,37.97083,64.2,10.9,53.3,18.7,-3.9,22.6,45.5,30.7,50.1,10.5,14.6,9.86395,-0.42354,10.28749,17.08548,0.40936,16.67612,2.84163,-1.88671,4.72834,0,0,0,0,0,0.19438,-0.00983,0.20421,0.218,-0.009,0.227,0.174,-0.013,0.187,2.525,-1.50833,4.03333,7.6,-1.1,8.7,-1.4,-2.4,1,22.54583,0.225,22.32083,33.1,2.5,30.6,14,-0.7,14.7
1919,2019-06-30,2019,Alberta,03,Burkard,NA,Plate 03,181,T3-181,31.86,0.12,170.85,2.235149536,24,22.92,0.04,No,2.910282811,0,0,0,0,0,0,0,0,0,20.09167,2.275,17.81667,28.6,3.6,25,12,3.6,8.4,41.4375,2.59583,38.84167,62.9,-1.3,64.2,13.1,-5.6,18.7,49.8,45.5,30.7,13.4,24.4,11.16502,1.30107,9.86395,24.18252,7.09704,17.08548,3.87541,1.03378,2.84163,0,0,0,0,0,0.18163,-0.01275,0.19438,0.209,-0.009,0.218,0.166,-0.008,0.174,5.34167,2.81667,2.525,9,1.4,7.6,-2.4,-1,-1.4,24.125,1.57917,22.54583,33,-0.1,33.1,16.3,2.3,14
1919,2019-07-01,2019,Alberta,03,Burkard,NA,Plate 03,182,T3-182,35.78,1.95,19.27,1.306853749,24,24.02,0.36,No,2.235149536,0.16667,0.16667,0,2.9,2.9,0,0,0,0,13.67083,-6.42083,20.09167,28.6,0,28.6,9.1,-2.9,12,57.825,16.3875,41.4375,71,8.1,62.9,13.1,0,13.1,57.9,49.8,45.5,39.3,47.9,5.98996,-5.17506,11.16502,24.18252,0,24.18252,2.45012,-1.42529,3.87541,0.2,0,1,0.2,0,0.16025,-0.02138,0.18163,0.187,-0.022,0.209,0.149,-0.017,0.166,4.31667,-1.025,5.34167,8.3,-0.7,9,-2.4,0,-2.4,21.29583,-2.82917,24.125,32.1,-0.9,33,16.2,-0.1,16.3
1919,2019-07-02,2019,Alberta,03,Burkard,NA,Plate 03,183,T3-183,30.79,0.08,340.5,2.533390708,24,23.26,0.02,No,1.306853749,0,-0.16667,0.16667,0,-2.9,2.9,0,0,0,14.77917,1.10833,13.67083,23,-5.6,28.6,10.2,1.1,9.1,61.28333,3.45833,57.825,79.8,8.8,71,34,20.9,13.1,45.8,57.9,49.8,14.6,25.6,5.04839,-0.94157,5.98996,12.75296,-11.42956,24.18252,1.79401,-0.65611,2.45012,0,0.2,0,0,0,0.14571,-0.01454,0.16025,0.159,-0.028,0.187,0.136,-0.013,0.149,6.91667,2.6,4.31667,8.8,0.5,8.3,5.1,7.5,-2.4,20.64167,-0.65417,21.29583,31.7,-0.4,32.1,15,-1.2,16.2
1919,2019-07-03,2019,Alberta,03,Burkard,NA,Plate 03,184,T3-184,30.55,0.08,396.22,2.599031107,24,22.95,0.04,No,2.533390708,0,0,0,0,0,0,0,0,0,15.07083,0.29167,14.77917,24,1,23,9,-1.2,10.2,62.82083,1.5375,61.28333,83.8,4,79.8,28.7,-5.3,34,55.1,45.8,57.9,14.2,25.8,5.47007,0.42167,5.04839,14.70519,1.95223,12.75296,1.51242,-0.28159,1.79401,0,0,0,0,0,0.13438,-0.01133,0.14571,0.159,0,0.159,0.122,-0.014,0.136,7.02917,0.1125,6.91667,10.7,1.9,8.8,4.3,-0.8,5.1,21.34583,0.70417,20.64167,32.3,0.6,31.7,15.7,0.7,15
1919,2019-07-04,2019,Alberta,03,Burkard,NA,Plate 03,185,T3-185,31.02,0.07,293.62,2.469262225,24,23.14,0.04,No,2.599031107,8.12083,8.12083,0,14.2,14.2,0,0,0,0,11.89583,-3.175,15.07083,15.5,-8.5,24,10.2,1.2,9,86.775,23.95417,62.82083,95.7,11.9,83.8,72.7,44,28.7,23,55.1,45.8,9.4,11.3,1.37494,-4.09513,5.47007,3.35411,-11.35107,14.70519,0.37952,-1.1329,1.51242,1.7,0,1,0.5,0,0.12229,-0.01208,0.13438,0.132,-0.027,0.159,0.119,-0.003,0.122,9.68333,2.65417,7.02917,11.3,0.6,10.7,8.1,3.8,4.3,17.025,-4.32083,21.34583,21.6,-10.7,32.3,14.6,-1.1,15.7
1919,2019-07-05,2019,Alberta,03,Burkard,NA,Plate 03,186,T3-186,35.42,0.67,18.06,1.280122896,24,22.69,0.04,No,2.469262225,0.68333,-7.4375,8.12083,6.4,-7.8,14.2,0,0,0,16.3,4.40417,11.89583,28.8,13.3,15.5,10,-0.2,10.2,75.075,-11.7,86.775,94.8,-0.9,95.7,38.3,-34.4,72.7,56.5,23,55.1,12.8,19.5,4.15814,2.7832,1.37494,17.38553,14.03141,3.35411,0.51032,0.1308,0.37952,0,1.7,0,0,0,0.12533,0.00304,0.12229,0.149,0.017,0.132,0.119,0,0.119,11.40833,1.725,9.68333,15,3.7,11.3,8.6,0.5,8.1,19.42917,2.40417,17.025,32.4,10.8,21.6,13.4,-1.2,14.6
1919,2019-07-06,2019,Alberta,03,Burkard,NA,Plate 03,187,T3-187,33.80,0.09,48.64,1.695831773,24,22.9,0.03,No,1.280122896,1.60417,0.92083,0.68333,10.3,3.9,6.4,0,0,0,19.35,3.05,16.3,29.6,0.8,28.8,11.8,1.8,10,63.84583,-11.22917,75.075,86.6,-8.2,94.8,31.7,-6.6,38.3,54.9,56.5,23,32.4,37.6,7.41947,3.26134,4.15814,20.23051,2.84498,17.38553,1.34991,0.83959,0.51032,8.3,0,1,8.1,0,0.208,0.08267,0.12533,0.236,0.087,0.149,0.139,0.02,0.119,11.3375,-0.07083,11.40833,13.8,-1.2,15,9.5,0.9,8.6,22.05,2.62083,19.42917,33.1,0.7,32.4,15.2,1.8,13.4
1919,2019-07-07,2019,Alberta,03,Burkard,NA,Plate 03,188,T3-188,33.90,0.23,46.03,1.672374979,24,22.66,0.03,No,1.695831773,1.54167,-0.0625,1.60417,14.8,4.5,10.3,0,0,0,16.03333,-3.31667,19.35,26.2,-3.4,29.6,9.8,-2,11.8,67.97083,4.125,63.84583,81.9,-4.7,86.6,38.8,7.1,31.7,43.1,54.9,56.5,24,28.7,4.66682,-2.75265,7.41947,14.66165,-5.56886,20.23051,1.55811,0.2082,1.34991,14.3,8.3,1,6.8,0,0.22638,0.01837,0.208,0.307,0.071,0.236,0.192,0.053,0.139,9.8,-1.5375,11.3375,13,-0.8,13.8,6.9,-2.6,9.5,19.48333,-2.56667,22.05,27.6,-5.5,33.1,12.7,-2.5,15.2
1919,2019-07-08,2019,Alberta,03,Burkard,NA,Plate 03,189,T3-189,30.11,0.08,528.74,2.724062767,24,24.17,0.05,No,1.672374979,0.0375,-1.50417,1.54167,0.9,-13.9,14.8,0,0,0,17.56667,1.53333,16.03333,24.4,-1.8,26.2,11.2,1.4,9.8,65.42083,-2.55,67.97083,85.7,3.8,81.9,44.3,5.5,38.8,41.4,43.1,54.9,12.7,16.8,5.49611,0.82929,4.66682,10.83413,-3.82752,14.66165,1.39465,-0.16346,1.55811,0,14.3,0,0,0,0.24983,0.02346,0.22638,0.275,-0.032,0.307,0.24,0.048,0.192,10.59583,0.79583,9.8,13.4,0.4,13,8.7,1.8,6.9,20.19167,0.70833,19.48333,27.9,0.3,27.6,14.4,1.7,12.7
1919,2019-07-09,2019,Alberta,03,Burkard,NA,Plate 03,190,T3-190,30.98,0.18,301.38,2.480553063,24,25.44,0.11,No,2.724062767,0.62083,0.58333,0.0375,14.9,14,0.9,0,0,0,20.6375,3.07083,17.56667,27.9,3.5,24.4,14.1,2.9,11.2,55.19167,-10.22917,65.42083,71.1,-14.6,85.7,32.6,-11.7,44.3,38.5,41.4,43.1,16.6,28.1,8.76182,3.26571,5.49611,17.95431,7.12017,10.83413,3.25362,1.85897,1.39465,7.8,0,1,4.3,0,0.23217,-0.01767,0.24983,0.262,-0.013,0.275,0.205,-0.035,0.24,10.75417,0.15833,10.59583,13.6,0.2,13.4,8.9,0.2,8.7,21.20833,1.01667,20.19167,28.6,0.7,27.9,15.5,1.1,14.4
1919,2019-07-10,2019,Alberta,03,Burkard,NA,Plate 03,191,T3-191,28.88,0.07,1168.39,3.067959376,24,23.31,0.09,No,2.480553063,0,-0.62083,0.62083,0,-14.9,14.9,0,0,0,23.22917,2.59167,20.6375,28.5,0.6,27.9,19.2,5.1,14.1,39.62083,-15.57083,55.19167,47,-24.1,71.1,29.2,-3.4,32.6,17.8,38.5,41.4,8.9,10.7,12.39541,3.63359,8.76182,18.19689,0.24259,17.95431,8.20308,4.94946,3.25362,0,7.8,0,0,0,0.22413,-0.00804,0.23217,0.253,-0.009,0.262,0.209,0.004,0.205,8.57917,-2.175,10.75417,11.2,-2.4,13.6,6.3,-2.6,8.9,20.32917,-0.87917,21.20833,28.9,0.3,28.6,15.4,-0.1,15.5
1919,2019-07-11,2019,Alberta,03,Burkard,NA,Plate 03,192,T3-192,29.43,0.27,824.41,2.916669726,24,23.46,0.01,No,3.067959376,0.85833,0.85833,0,14.7,14.7,0,0,0,0,21.65833,-1.57083,23.22917,27.9,-0.6,28.5,14.2,-5,19.2,47.80417,8.18333,39.62083,65.5,18.5,47,28.1,-1.1,29.2,37.4,17.8,38.5,13.9,18,10.54209,-1.85332,12.39541,18.91546,0.71856,18.19689,3.9084,-4.29469,8.20308,9.5,0,1,8.6,0,0.22654,0.00242,0.22413,0.266,0.013,0.253,0.196,-0.013,0.209,9.40833,0.82917,8.57917,12.9,1.7,11.2,7,0.7,6.3,22.34167,2.0125,20.32917,29.2,0.3,28.9,16.1,0.7,15.4
1919,2019-07-12,2019,Alberta,03,Burkard,NA,Plate 03,193,T3-193,29.17,0.09,969.31,2.986910507,24,23.08,0.1,No,2.916669726,0,-0.85833,0.85833,0,-14.7,14.7,0,0,0,22.62917,0.97083,21.65833,30.9,3,27.9,14.2,0,14.2,50.225,2.42083,47.80417,71.4,5.9,65.5,30.7,2.6,28.1,40.7,37.4,17.8,16.8,18.5,11.17473,0.63264,10.54209,22.19728,3.28183,18.91546,3.26266,-0.64574,3.9084,0,9.5,0,0,0,0.22929,0.00275,0.22654,0.253,-0.013,0.266,0.214,0.018,0.196,10.92917,1.52083,9.40833,13.2,0.3,12.9,9,2,7,22.10417,-0.2375,22.34167,32.5,3.3,29.2,15.5,-0.6,16.1
1919,2019-07-13,2019,Alberta,03,Burkard,NA,Plate 03,194,T3-194,40.00,0,0,0,24,29.92,5.67,No,2.986910507,0,0,0,0,0,0,0,0,0,22.87083,0.24167,22.62917,31.8,0.9,30.9,13.6,-0.6,14.2,50.94167,0.71667,50.225,73.3,1.9,71.4,26.9,-3.8,30.7,46.4,40.7,37.4,21.2,25.9,11.63534,0.46061,11.17473,23.03803,0.84075,22.19728,2.93541,-0.32725,3.26266,0,0,0,0,0,0.222,-0.00729,0.22929,0.24,-0.013,0.253,0.205,-0.009,0.214,11.14167,0.2125,10.92917,15.2,2,13.2,8.1,-0.9,9,25.22917,3.125,22.10417,33.6,1.1,32.5,17.1,1.6,15.5
1919,2019-07-14,2019,Alberta,03,Burkard,NA,Plate 03,195,T3-195,29.74,0.12,671.17,2.827479125,24,23.24,0.03,No,0,0.6,0.6,0,14.4,14.4,0,0,0,0,20.16667,-2.70417,22.87083,30.7,-1.1,31.8,12.9,-0.7,13.6,47.42917,-3.5125,50.94167,70,-3.3,73.3,13.1,-13.8,26.9,56.9,46.4,40.7,34.7,40.5,10.27831,-1.35703,11.63534,24.55511,1.51708,23.03803,3.5726,0.63719,2.93541,5.3,0,1,5.3,0,0.21896,-0.00304,0.222,0.24,0,0.24,0.192,-0.013,0.205,7.49583,-3.64583,11.14167,11.4,-3.8,15.2,-4.2,-12.3,8.1,23.84583,-1.38333,25.22917,33.3,-0.3,33.6,16.8,-0.3,17.1
1919,2019-07-15,2019,Alberta,03,Burkard,NA,Plate 03,196,T3-196,30.21,0.03,494.49,2.695034894,24,23.05,0.05,No,2.827479125,1.3875,0.7875,0.6,11.5,-2.9,14.4,0,0,0,20.06667,-0.1,20.16667,26.2,-4.5,30.7,15.1,2.2,12.9,52.87917,5.45,47.42917,71.2,1.2,70,33.6,20.5,13.1,37.6,56.9,46.4,14.6,17.2,8.32551,-1.9528,10.27831,15.61235,-8.94276,24.55511,3.45117,-0.12143,3.5726,0,5.3,0,0,0,0.21904,8e-5,0.21896,0.236,-0.004,0.24,0.205,0.013,0.192,9.67917,2.18333,7.49583,12.4,1,11.4,6.7,10.9,-4.2,22.0125,-1.83333,23.84583,28.2,-5.1,33.3,17,0.2,16.8
1919,2019-07-16,2019,Alberta,03,Burkard,NA,Plate 03,197,T3-197,30.73,0.04,352.47,2.54835256,24,23.03,0.04,No,2.695034894,3.14583,1.75833,1.3875,14.8,3.3,11.5,0,0,0,18.1125,-1.95417,20.06667,24.6,-1.6,26.2,10.8,-4.3,15.1,59.18333,6.30417,52.87917,84,12.8,71.2,36.8,3.2,33.6,47.2,37.6,56.9,16.8,23.9,6.90139,-1.42411,8.32551,13.68025,-1.9321,15.61235,1.59989,-1.85127,3.45117,14.3,0,1,12.9,0,0.22217,0.00313,0.21904,0.258,0.022,0.236,0.192,-0.013,0.205,9.32917,-0.35,9.67917,11.3,-1.1,12.4,6.7,0,6.7,21.54583,-0.46667,22.0125,29.2,1,28.2,15.4,-1.6,17
1919,2019-07-17,2019,Alberta,03,Burkard,NA,Plate 03,198,T3-198,31.21,0.12,259.2,2.415307292,24,23.5,0.13,No,2.54835256,0,-3.14583,3.14583,0,-14.8,14.8,0,0,0,18.18333,0.07083,18.1125,23.6,-1,24.6,11.6,0.8,10.8,44.40417,-14.77917,59.18333,62.2,-21.8,84,26.5,-10.3,36.8,35.7,47.2,37.6,17.9,18.5,8.4674,1.566,6.90139,13.90154,0.22129,13.68025,3.72751,2.12762,1.59989,0,14.3,0,0,0,0.21938,-0.00279,0.22217,0.24,-0.018,0.258,0.205,0.013,0.192,5.47083,-3.85833,9.32917,8.4,-2.9,11.3,1.8,-4.9,6.7,18.325,-3.22083,21.54583,26.6,-2.6,29.2,13.3,-2.1,15.4
1919,2019-07-18,2019,Alberta,03,Burkard,NA,Plate 03,199,T3-199,29.50,1.3,964.31,2.984666805,24,23.97,0.09,No,2.415307292,0,0,0,0,0,0,0,0,0,15.58333,-2.6,18.18333,22.9,-0.7,23.6,7.6,-4,11.6,35.24167,-9.1625,44.40417,51.9,-10.3,62.2,18.7,-7.8,26.5,33.2,35.7,47.2,11.4,13.2,8.66936,0.20196,8.4674,15.26916,1.36762,13.90154,3.60941,-0.1181,3.72751,1.4,0,1,1.2,0,0.21067,-0.00871,0.21938,0.231,-0.009,0.24,0.192,-0.013,0.205,-0.23333,-5.70417,5.47083,3.2,-5.2,8.4,-3.1,-4.9,1.8,18.93333,0.60833,18.325,28,1.4,26.6,11.4,-1.9,13.3
1919,2019-07-19,2019,Alberta,03,Burkard,NA,Plate 03,200,T3-200,31.65,0.11,194.89,2.292012266,24,23.44,0.06,No,2.984666805,5.52083,5.52083,0,13.7,13.7,0,0,0,0,14.38333,-1.2,15.58333,23.9,1,22.9,10.1,2.5,7.6,69.22083,33.97917,35.24167,90.9,39,51.9,20.7,2,18.7,70.2,33.2,35.7,20.4,27.9,4.04301,-4.62635,8.66936,16.45753,1.18837,15.26916,0.84428,-2.76513,3.60941,6.8,1.4,1,2.7,0,0.21238,0.00171,0.21067,0.227,-0.004,0.231,0.196,0.004,0.192,7.95417,8.1875,-0.23333,12.3,9.1,3.2,0,3.1,-3.1,18.01667,-0.91667,18.93333,28.7,0.7,28,14.1,2.7,11.4
1919,2019-07-20,2019,Alberta,03,Burkard,NA,Plate 04,201,T3-201,31.92,0.01,128.43,2.112034951,24,21.99,0.04,No,2.292012266,7.94167,2.42083,5.52083,13.9,0.2,13.7,0,0,0,12.3375,-2.04583,14.38333,23.6,-0.3,23.9,7.7,-2.4,10.1,80.86667,11.64583,69.22083,90.7,-0.2,90.9,50.7,30,20.7,40,70.2,33.2,14.4,18.2,2.45397,-1.58904,4.04301,10.0417,-6.41583,16.45753,0.81571,-0.02857,0.84428,31.7,6.8,1,18,0,0.25167,0.03929,0.21238,0.271,0.044,0.227,0.227,0.031,0.196,8.89167,0.9375,7.95417,13.6,1.3,12.3,5.8,5.8,0,15.85833,-2.15833,18.01667,27,-1.7,28.7,10.4,-3.7,14.1
1919,2019-07-21,2019,Alberta,03,Burkard,NA,Plate 04,202,T3-202,31.83,0.01,136.71,2.138965478,24,21.92,0.12,No,2.112034951,1.74583,-6.19583,7.94167,11.4,-2.5,13.9,0,0,0,18.48333,6.14583,12.3375,28.6,5,23.6,8,0.3,7.7,61.6,-19.26667,80.86667,86.5,-4.2,90.7,39.7,-11,50.7,46.8,40,70.2,14.7,26.7,7.0818,4.62783,2.45397,14.39812,4.35643,10.0417,1.17713,0.36142,0.81571,0,31.7,0,0,0,0.23246,-0.01921,0.25167,0.253,-0.018,0.271,0.218,-0.009,0.227,10.4,1.50833,8.89167,17.9,4.3,13.6,5.1,-0.7,5.8,20.14583,4.2875,15.85833,31.9,4.9,27,12.5,2.1,10.4
1919,2019-07-22,2019,Alberta,03,Burkard,NA,Plate 04,203,T3-203,31.49,0.11,171.27,2.236209654,24,21.97,0.04,No,2.138965478,4.97083,3.225,1.74583,14,2.6,11.4,0,0,0,22.72917,4.24583,18.48333,35.2,6.6,28.6,14.4,6.4,8,70.225,8.625,61.6,89.5,3,86.5,36.8,-2.9,39.7,52.7,46.8,40,10.8,21.5,7.67723,0.59542,7.0818,26.5514,12.15327,14.39812,1.20445,0.02732,1.17713,0,0,0,0,0,0.23163,-8.3e-4,0.23246,0.253,0,0.253,0.218,0,0.218,16.33333,5.93333,10.4,19,1.1,17.9,12.7,7.6,5.1,24.08333,3.9375,20.14583,35.9,4,31.9,17.7,5.2,12.5
1919,2019-07-23,2019,Alberta,03,Burkard,NA,Plate 04,204,T3-204,29.27,0.21,740.55,2.870140439,24,22.82,0.03,No,2.236209654,1.4875,-3.48333,4.97083,11.8,-2.2,14,0,0,0,23.80833,1.07917,22.72917,34.7,-0.5,35.2,17.5,3.1,14.4,55.13333,-15.09167,70.225,75.8,-13.7,89.5,26.1,-10.7,36.8,49.7,52.7,46.8,21.8,21.8,10.53354,2.85631,7.67723,25.32844,-1.22295,26.5514,3.4242,2.21975,1.20445,4.9,0,1,3,0,0.23133,-2.9e-4,0.23163,0.253,0,0.253,0.214,-0.004,0.218,13.43333,-2.9,16.33333,18.7,-0.3,19,3.5,-9.2,12.7,25.30417,1.22083,24.08333,36.7,0.8,35.9,18.8,1.1,17.7
1919,2019-07-24,2019,Alberta,03,Burkard,NA,Plate 04,205,T3-205,40.00,0,0,0,24,28.45,1.1,No,2.870140439,0,-1.4875,1.4875,0,-11.8,11.8,0,0,0,20.1625,-3.64583,23.80833,28,-6.7,34.7,14.9,-2.6,17.5,33.475,-21.65833,55.13333,38.6,-37.2,75.8,25.7,-0.4,26.1,12.9,49.7,52.7,3.8,6.5,11.47078,0.93724,10.53354,19.48739,-5.84106,25.32844,7.26643,3.84223,3.4242,2,4.9,1,1.5,0,0.22379,-0.00754,0.23133,0.24,-0.013,0.253,0.209,-0.005,0.214,3.4125,-10.02083,13.43333,7.4,-11.3,18.7,0.4,-3.1,3.5,22.20833,-3.09583,25.30417,32.1,-4.6,36.7,15.1,-3.7,18.8
1919,2019-07-25,2019,Alberta,03,Burkard,NA,Plate 04,206,T3-206,30.52,0.52,335.59,2.527101209,24,21.67,0.05,No,0,1.42083,1.42083,0,14.8,14.8,0,0,0,0,21.19167,1.02917,20.1625,29.4,1.4,28,12.3,-2.6,14.9,45.075,11.6,33.475,73,34.4,38.6,26.1,0.4,25.7,46.9,12.9,49.7,16,28.6,11.26273,-0.20805,11.47078,20.71047,1.22308,19.48739,3.13932,-4.12711,7.26643,13.3,2,1,9.6,0,0.23508,0.01129,0.22379,0.275,0.035,0.24,0.205,-0.004,0.209,7.82917,4.41667,3.4125,12.2,4.8,7.4,5.5,5.1,0.4,23.82917,1.62083,22.20833,32.6,0.5,32.1,16.3,1.2,15.1
1919,2019-07-26,2019,Alberta,03,Burkard,NA,Plate 04,207,T3-207,30.98,0.32,242.41,2.386338416,24,21.48,0.24,No,2.527101209,0,-1.42083,1.42083,0,-14.8,14.8,0,0,0,23.275,2.08333,21.19167,30.6,1.2,29.4,14.6,2.3,12.3,39.9125,-5.1625,45.075,57.9,-15.1,73,24.7,-1.4,26.1,33.2,46.9,12.9,11.9,17.4,13.77474,2.51201,11.26273,22.86772,2.15725,20.71047,4.98236,1.84303,3.13932,0,13.3,0,0,0,0.25496,0.01988,0.23508,0.275,0,0.275,0.24,0.035,0.205,8.13333,0.30417,7.82917,10.6,-1.6,12.2,4.1,-1.4,5.5,22.425,-1.40417,23.82917,30.5,-2.1,32.6,15.2,-1.1,16.3
1919,2019-07-27,2019,Alberta,03,Burkard,NA,Plate 04,208,T3-208',29.38,0.05,681.65,2.834198095,24,21.58,0.01,No,2.386338416,1.625,1.625,0,12.8,12.8,0,0,0,0,19.28333,-3.99167,23.275,29.5,-1.1,30.6,10.2,-4.4,14.6,49.43333,9.52083,39.9125,78.4,20.5,57.9,20.7,-4,24.7,57.7,33.2,46.9,21.7,23.7,9.90875,-3.86599,13.77474,22.7833,-0.08442,22.86772,1.92406,-3.05829,4.98236,0,0,0,0,0,0.25063,-0.00433,0.25496,0.266,-0.009,0.275,0.236,-0.004,0.24,6.94583,-1.1875,8.13333,9.4,-1.2,10.6,4.3,0.2,4.1,23.4875,1.0625,22.425,32.1,1.6,30.5,15.5,0.3,15.2
1919,2019-07-28,2019,Alberta,03,Burkard,NA,Plate 04,209,T3-209,29.24,0.15,749.36,2.875269675,24,21.96,0.05,No,2.834198095,1.25833,-0.36667,1.625,14.8,2,12.8,0,0,0,19.15,-0.13333,19.28333,27.4,-2.1,29.5,8.6,-1.6,10.2,53.85,4.41667,49.43333,83.3,4.9,78.4,33.6,12.9,20.7,49.7,57.7,33.2,14.8,24.3,8.47066,-1.43809,9.90875,16.30952,-6.47378,22.7833,1.47394,-0.45012,1.92406,6,0,1,4.3,0,0.24404,-0.00658,0.25063,0.262,-0.004,0.266,0.227,-0.009,0.236,8.89583,1.95,6.94583,13.9,4.5,9.4,5.1,0.8,4.3,23.6375,0.15,23.4875,32.3,0.2,32.1,16,0.5,15.5
1919,2019-07-29,2019,Alberta,03,Burkard,NA,Plate 04,210,T3-210,27.99,0.08,1707.42,3.232594647,24,21.9,0.16,No,2.875269675,4.71667,3.45833,1.25833,14.2,-0.6,14.8,0,0,0,20.21667,1.06667,19.15,30.2,2.8,27.4,11.4,2.8,8.6,57.62917,3.77917,53.85,84.5,1.2,83.3,24.7,-8.9,33.6,59.8,49.7,57.7,18.7,24.7,9.1336,0.66294,8.47066,23.15494,6.84542,16.30952,1.47441,4.8e-4,1.47394,0,6,0,0,0,0.24733,0.00329,0.24404,0.262,0,0.262,0.231,0.004,0.227,10.44167,1.54583,8.89583,13.3,-0.6,13.9,7.8,2.7,5.1,22.9,-0.7375,23.6375,32.6,0.3,32.3,15.6,-0.4,16
1919,2019-07-30,2019,Alberta,03,Burkard,NA,Plate 04,211,T3-211,28.30,0.1,1395.75,3.14511868,24,21.8,0.03,No,3.232594647,1.78333,-2.93333,4.71667,14.8,0.6,14.2,0,0,0,20.97917,0.7625,20.21667,31.5,1.3,30.2,11.8,0.4,11.4,57.775,0.14583,57.62917,80.3,-4.2,84.5,14.5,-10.2,24.7,65.8,59.8,49.7,37.4,48.3,9.68613,0.55252,9.1336,27.11283,3.95789,23.15494,2.01883,0.54442,1.47441,4.7,0,1,2.7,0,0.24825,9.2e-4,0.24733,0.266,0.004,0.262,0.231,0,0.231,10.33333,-0.10833,10.44167,17.5,4.2,13.3,-0.7,-8.5,7.8,24.58333,1.68333,22.9,33.5,0.9,32.6,17.2,1.6,15.6
1919,2019-07-31,2019,Alberta,03,Burkard,NA,Plate 04,212,T3-212,32.55,0.18,85.04,1.934700402,24,21.52,0.1,No,3.14511868,0,-1.78333,1.78333,0,-14.8,14.8,0,0,0,21.675,0.69583,20.97917,30.8,-0.7,31.5,13.5,1.7,11.8,56.74583,-1.02917,57.775,73.6,-6.7,80.3,38.9,24.4,14.5,34.7,65.8,59.8,12,18.2,9.21212,-0.474,9.68613,18.78841,-8.32443,27.11283,3.25944,1.24061,2.01883,0,4.7,0,0,0,0.24963,0.00138,0.24825,0.266,0,0.266,0.231,0,0.231,12.2875,1.95417,10.33333,17.4,-0.1,17.5,7.2,7.9,-0.7,24.3875,-0.19583,24.58333,34.2,0.7,33.5,16.3,-0.9,17.2
1919,2019-08-01,2019,Alberta,03,Burkard,NA,Plate 04,213,T3-213,35.14,0.52,16.06,1.231979027,24,21.43,0.01,No,1.934700402,1.22083,1.22083,0,14.9,14.9,0,0,0,0,23.67917,2.00417,21.675,33.8,3,30.8,15.6,2.1,13.5,43.75417,-12.99167,56.74583,60.3,-13.3,73.6,23.7,-15.2,38.9,36.6,34.7,65.8,22.9,28,13.47273,4.26061,9.21212,27.08402,8.29562,18.78841,5.35627,2.09683,3.25944,14.4,0,1,13.2,0,0.25058,9.6e-4,0.24963,0.266,0,0.266,0.227,-0.004,0.231,9.925,-2.3625,12.2875,17.8,0.4,17.4,5.8,-1.4,7.2,24.79167,0.40417,24.3875,34.9,0.7,34.2,17.9,1.6,16.3
